                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.9212,                 2.1971,                 1.8243,                0.25722,                0.24341,                0.18111,                 0.0685,                 2.1685,                 2.6503,                 2.1297,              0.0014855,              0.0014855,              0.0014855
                     36,                 1.9085,                 2.1704,                 1.8159,                0.28915,                0.25304,                0.17927,                0.06662,                 2.1806,                 2.5272,                 2.0949,              0.0014855,              0.0014855,              0.0014855
                     37,                 1.8655,                 2.1394,                 1.7971,                0.24958,                0.27115,                0.18479,                 0.0675,                 2.2071,                 2.5119,                 2.1067,              0.0014745,              0.0014745,              0.0014745
                     38,                 1.8369,                  2.127,                 1.7786,                0.24964,                0.25871,                0.17592,                0.06486,                 2.1864,                 2.5609,                 2.1437,               0.001469,               0.001469,               0.001469
                     39,                 1.8302,                 2.0995,                 1.7786,                 0.2541,                0.24931,                 0.1714,                0.06097,                 2.2153,                 2.5477,                 2.1311,              0.0014635,              0.0014635,              0.0014635
                     40,                 1.8303,                 2.0892,                 1.7767,                0.20499,                0.29229,                0.15846,                 0.0561,                 2.2205,                 2.5528,                 2.1418,               0.001458,               0.001458,               0.001458
                     41,                  1.829,                 2.0585,                 1.7598,                0.26986,                0.26336,                0.19277,                0.06952,                 2.2304,                 2.5003,                 2.1597,              0.0014525,              0.0014525,              0.0014525
                     42,                 1.9089,                 2.1544,                 1.8252,                0.22731,                0.28118,                0.16971,                0.06039,                 2.2032,                 2.5387,                 2.1195,               0.001447,               0.001447,               0.001447
                     43,                 1.8856,                 2.1325,                 1.8082,                0.28975,                0.24954,                0.18944,                0.07027,                  2.197,                 2.4918,                 2.1315,              0.0014415,              0.0014415,              0.0014415
                     44,                  1.891,                 2.1409,                 1.8109,                0.27061,                  0.276,                0.19304,                0.07287,                 2.1714,                 2.4753,                 2.1071,               0.001436,               0.001436,               0.001436
                     45,                 1.8446,                 2.0924,                  1.782,                0.25307,                0.27297,                0.18369,                0.06353,                 2.2154,                 2.5025,                 2.1161,              0.0014305,              0.0014305,              0.0014305
                     46,                 1.8699,                 2.0995,                 1.8052,                0.24652,                0.25683,                0.18128,                0.06529,                 2.2691,                 2.4694,                 2.1825,               0.001425,               0.001425,               0.001425
                     47,                 1.8589,                   2.09,                 1.7998,                0.26099,                0.27092,                0.19508,                0.07225,                 2.1967,                 2.5257,                 2.1553,              0.0014195,              0.0014195,              0.0014195
                     48,                 1.8517,                 2.0509,                 1.7802,                0.24149,                0.24652,                0.17264,                0.06492,                  2.263,                 2.6075,                  2.204,              0.0014139,              0.0014139,              0.0014139
                     49,                   1.83,                 2.0574,                 1.7773,                0.25478,                0.26842,                0.18483,                0.06791,                 2.2311,                 2.4884,                 2.1429,              0.0014084,              0.0014084,              0.0014084
                     50,                 1.8233,                 2.0356,                 1.7673,                0.25623,                0.27692,                0.18875,                0.06754,                 2.2014,                 2.5029,                 2.1587,              0.0014029,              0.0014029,              0.0014029
                     51,                 1.8193,                 2.0051,                 1.7645,                0.24602,                0.27894,                0.18246,                0.06631,                 2.2718,                 2.5421,                 2.1862,              0.0013974,              0.0013974,              0.0013974
                     52,                 1.8253,                 2.0449,                 1.7798,                0.21995,                0.24631,                0.15954,                0.05573,                 2.2694,                 2.6633,                 2.2243,              0.0013919,              0.0013919,              0.0013919
                     53,                  1.808,                 1.9857,                 1.7508,                0.26941,                0.26789,                0.18369,                 0.0679,                  2.224,                 2.5064,                  2.152,              0.0013864,              0.0013864,              0.0013864
                     54,                  1.787,                 1.9511,                  1.738,                0.23071,                0.28808,                0.18587,                0.06296,                 2.2875,                 2.4817,                 2.1843,              0.0013809,              0.0013809,              0.0013809
                     55,                 1.7816,                  1.922,                 1.7435,                0.26012,                0.30377,                0.19665,                0.07205,                 2.2684,                 2.5381,                 2.2117,              0.0013754,              0.0013754,              0.0013754
                     56,                 1.7739,                 1.9547,                 1.7401,                0.23977,                0.27886,                0.17461,                0.06528,                 2.2878,                 2.5424,                 2.1607,              0.0013699,              0.0013699,              0.0013699
                     57,                   1.77,                 1.9169,                  1.724,                0.25848,                0.28409,                0.19816,                0.07193,                 2.2678,                 2.4625,                 2.1985,              0.0013644,              0.0013644,              0.0013644
                     58,                 1.7701,                  1.916,                 1.7326,                0.27599,                0.26623,                 0.1852,                0.06568,                 2.2703,                 2.4955,                 2.2072,              0.0013589,              0.0013589,              0.0013589
                     59,                 1.7281,                 1.8503,                 1.6964,                0.25428,                0.27202,                0.18705,                0.06507,                 2.2998,                 2.5116,                 2.2266,              0.0013534,              0.0013534,              0.0013534
                     60,                 1.7474,                 1.8605,                 1.6976,                0.24399,                0.27326,                0.18748,                0.06921,                 2.2955,                 2.4509,                 2.2111,              0.0013479,              0.0013479,              0.0013479
                     61,                 1.7169,                 1.8272,                  1.694,                0.26644,                0.28711,                0.20638,                0.07094,                 2.2868,                 2.4415,                 2.1859,              0.0013424,              0.0013424,              0.0013424
                     62,                 1.7421,                 1.8297,                 1.6906,                0.26655,                0.26554,                0.18294,                0.06519,                 2.2536,                 2.5087,                 2.2048,              0.0013369,              0.0013369,              0.0013369
