                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.8915,                 2.1549,                 1.7845,                0.27357,                0.22634,                0.17993,                0.06476,                 2.1784,                 2.6827,                 2.1346,              0.0014855,              0.0014855,              0.0014855
                     36,                 1.8918,                 2.1636,                 1.8002,                0.28663,                0.25394,                0.19144,                 0.0709,                 2.2044,                 2.5253,                  2.069,                0.00148,                0.00148,                0.00148
                     37,                 1.8731,                 2.1206,                 1.7602,                0.27648,                0.25657,                0.19997,                0.07205,                 2.2151,                 2.4848,                 2.0779,              0.0014745,              0.0014745,              0.0014745
                     38,                 1.8821,                 2.1262,                 1.7688,                0.23948,                0.28077,                0.20495,                0.07383,                 2.1733,                 2.4798,                 2.0398,               0.001469,               0.001469,               0.001469
                     39,                 1.8639,                 2.0891,                 1.7431,                0.24835,                0.27801,                0.18315,                0.06726,                 2.1994,                 2.5174,                 2.0694,              0.0014635,              0.0014635,              0.0014635
                     40,                 1.8438,                  2.074,                 1.7478,                0.24124,                0.24648,                0.17597,                0.06475,                 2.2138,                 2.5245,                  2.083,               0.001458,               0.001458,               0.001458
                     41,                 1.8525,                 2.0485,                 1.7479,                0.24362,                0.26159,                0.18286,                0.06947,                 2.1974,                 2.5234,                 2.0802,              0.0014525,              0.0014525,              0.0014525
                     42,                 1.8148,                 2.0059,                 1.7254,                 0.2299,                0.28081,                0.18179,                0.06725,                 2.2452,                 2.5187,                 2.1061,               0.001447,               0.001447,               0.001447
                     43,                 1.8256,                 2.0302,                 1.7248,                0.24317,                0.26998,                0.18811,                0.06689,                 2.2732,                 2.4804,                 2.1108,              0.0014415,              0.0014415,              0.0014415
                     44,                 1.8282,                 2.0131,                 1.7277,                0.24641,                0.28355,                0.18135,                0.06736,                 2.1968,                 2.5392,                 2.0788,               0.001436,               0.001436,               0.001436
                     45,                 1.8008,                 1.9684,                 1.7167,                0.24451,                0.27442,                0.17946,                0.06263,                 2.2497,                 2.5824,                 2.1036,              0.0014305,              0.0014305,              0.0014305
                     46,                 1.8106,                  1.975,                  1.709,                0.25769,                0.25661,                0.19238,                0.06892,                 2.2621,                 2.5058,                 2.1006,               0.001425,               0.001425,               0.001425
                     47,                 1.8048,                 1.9426,                 1.6992,                0.25903,                0.24418,                0.18927,                0.07034,                 2.2432,                 2.5392,                 2.1026,              0.0014195,              0.0014195,              0.0014195
                     48,                  1.794,                 1.9183,                 1.6904,                0.24069,                0.28272,                0.18483,                 0.0637,                 2.2478,                 2.5098,                 2.0901,              0.0014139,              0.0014139,              0.0014139
                     49,                 1.7739,                 1.9112,                 1.6814,                0.24278,                0.29304,                0.18541,                0.06348,                 2.2893,                 2.5292,                 2.1081,              0.0014084,              0.0014084,              0.0014084
                     50,                 1.7961,                 1.9214,                 1.6919,                0.26215,                0.25087,                0.19233,                0.06688,                 2.2902,                 2.5092,                 2.1211,              0.0014029,              0.0014029,              0.0014029
                     51,                 1.7733,                 1.9054,                  1.679,                0.23213,                 0.2787,                0.18176,                0.06257,                 2.2677,                 2.5233,                 2.1473,              0.0013974,              0.0013974,              0.0013974
                     52,                 1.7752,                 1.8838,                 1.6761,                0.23315,                0.28564,                0.17062,                0.05738,                 2.2929,                 2.5207,                  2.118,              0.0013919,              0.0013919,              0.0013919
                     53,                 1.7528,                 1.8551,                  1.668,                0.25309,                 0.2807,                0.19118,                0.06711,                 2.2794,                  2.562,                 2.1485,              0.0013864,              0.0013864,              0.0013864
                     54,                 1.7313,                 1.8146,                 1.6484,                 0.2496,                0.26262,                 0.1818,                0.06354,                 2.3197,                 2.5513,                 2.1783,              0.0013809,              0.0013809,              0.0013809
                     55,                 1.7467,                 1.8087,                 1.6487,                 0.2515,                0.24134,                0.17483,                0.06182,                 2.2899,                 2.6186,                  2.188,              0.0013754,              0.0013754,              0.0013754
                     56,                 1.7314,                 1.7899,                   1.65,                0.25754,                0.23568,                  0.176,                0.05969,                 2.3433,                 2.5589,                 2.2058,              0.0013699,              0.0013699,              0.0013699
                     57,                 1.7308,                 1.8028,                 1.6493,                0.25791,                0.26927,                0.19517,                0.07147,                  2.285,                 2.5106,                 2.2142,              0.0013644,              0.0013644,              0.0013644
                     58,                 1.7139,                 1.7385,                 1.6203,                0.25585,                0.24603,                0.17416,                0.06096,                 2.3623,                 2.5633,                 2.1868,              0.0013589,              0.0013589,              0.0013589
                     59,                 1.7309,                 1.7846,                 1.6563,                0.26524,                0.26626,                0.19089,                0.06185,                 2.3004,                 2.5488,                 2.2033,              0.0013534,              0.0013534,              0.0013534
                     60,                 1.6975,                 1.7284,                 1.6328,                0.23983,                0.29807,                0.17941,                 0.0579,                 2.3646,                 2.5245,                 2.1784,              0.0013479,              0.0013479,              0.0013479
                     61,                 1.6909,                 1.7169,                 1.6235,                0.25041,                0.24712,                0.18089,                0.06202,                 2.3392,                 2.6094,                 2.1648,              0.0013424,              0.0013424,              0.0013424
                     62,                 1.6947,                 1.7142,                 1.6145,                0.27822,                0.24918,                0.19307,                0.06633,                 2.3189,                 2.5021,                 2.2075,              0.0013369,              0.0013369,              0.0013369
                     63,                 1.6826,                 1.6811,                 1.6052,                0.24725,                0.24336,                0.16638,                0.05579,                 2.3863,                 2.5805,                 2.2275,              0.0013314,              0.0013314,              0.0013314
                     64,                 1.6792,                 1.6662,                 1.5892,                0.27476,                0.26813,                 0.1836,                0.06541,                 2.3717,                 2.5871,                 2.2318,              0.0013259,              0.0013259,              0.0013259
                     65,                 1.6598,                 1.6323,                 1.5842,                0.21424,                0.27585,                0.16983,                0.06093,                 2.3817,                 2.5595,                  2.241,              0.0013204,              0.0013204,              0.0013204
                     66,                 1.6382,                 1.6101,                  1.572,                0.26326,                0.28258,                0.18726,                0.06094,                 2.4212,                 2.5453,                 2.2635,              0.0013149,              0.0013149,              0.0013149
                     67,                 1.6423,                 1.5773,                 1.5627,                0.26641,                0.24892,                0.17667,                0.06293,                 2.4022,                 2.5617,                 2.2657,              0.0013094,              0.0013094,              0.0013094
                     68,                  1.627,                  1.574,                 1.5477,                0.27378,                0.25063,                0.18921,                0.06255,                 2.4295,                 2.5807,                  2.252,              0.0013039,              0.0013039,              0.0013039
                     69,                 1.6178,                 1.5721,                  1.552,                0.24133,                0.26262,                 0.1739,                0.06111,                 2.4151,                 2.6442,                 2.2919,              0.0012984,              0.0012984,              0.0012984
                     70,                 1.6097,                 1.5678,                 1.5565,                0.24166,                0.25018,                0.16159,                0.05552,                 2.4177,                 2.5921,                  2.259,              0.0012929,              0.0012929,              0.0012929
                     71,                 1.5978,                 1.5127,                 1.5292,                0.27192,                0.26146,                0.18211,                0.05929,                 2.4604,                 2.6153,                 2.2879,              0.0012874,              0.0012874,              0.0012874
                     72,                 1.6203,                 1.5521,                 1.5549,                0.23978,                0.28907,                0.17899,                0.05715,                 2.4398,                 2.5974,                 2.3032,              0.0012819,              0.0012819,              0.0012819
                     73,                  1.601,                 1.5254,                 1.5362,                0.22285,                0.26842,                0.17259,                0.05985,                 2.4182,                 2.6831,                 2.2733,              0.0012764,              0.0012764,              0.0012764
                     74,                 1.5954,                 1.4951,                  1.517,                0.22967,                0.25481,                0.17101,                0.05511,                 2.4345,                 2.5709,                 2.2746,              0.0012709,              0.0012709,              0.0012709
                     75,                 1.5948,                 1.4843,                 1.5165,                0.21422,                0.26438,                 0.1532,                0.05216,                 2.4719,                 2.7701,                 2.3114,              0.0012654,              0.0012654,              0.0012654
                     76,                 1.5788,                 1.4992,                 1.5121,                0.24418,                0.22516,                0.16549,                0.05358,                 2.5239,                  2.695,                 2.3639,              0.0012599,              0.0012599,              0.0012599
                     77,                 1.5609,                 1.4442,                 1.4923,                0.21362,                0.27884,                0.15572,                0.05333,                 2.5042,                 2.7064,                 2.3076,              0.0012544,              0.0012544,              0.0012544
                     78,                 1.5608,                 1.4265,                  1.489,                0.26571,                0.23757,                0.16763,                 0.0553,                 2.5158,                 2.6832,                 2.3571,              0.0012489,              0.0012489,              0.0012489
                     79,                 1.5527,                 1.4282,                 1.4865,                0.22237,                0.29136,                0.17058,                0.05694,                 2.4962,                 2.6319,                 2.3419,              0.0012434,              0.0012434,              0.0012434
                     80,                 1.5347,                 1.3873,                 1.4775,                0.26517,                0.24718,                0.17292,                0.05655,                 2.4847,                 2.6662,                 2.3032,              0.0012379,              0.0012379,              0.0012379
